—‚b’Š¢º¢Âš²Âr‚‚b’rÊ’j
365,41952,35.30,1006.80,214748368.00,2.92 
366,42064,35.30,1006.80,214748368.00,2.92 
367,42176,35.30,1006.80,214748368.00,2.92 
368,42288,35.40,1006.90,214748368.00,2.09 
369,42400,35.30,1006.80,214748368.00,2.92 
370,42512,35.30,1006.80,214748368.00,2.92 
371,42624,35.50,1006.90,214748368.00,2.09 
372,42736,35.40,1006.80,214748368.00,2.92 
373,42848,35.40,1006.80,214748368.00,2.92 
374,42960,35.50,1007.00,214748368.00,1.25 
375,43072,35.50,1006.80,214748368.00,2.92 
376,43184,35.40,1006.80,214748368.00,2.92 
377,43296,35.50,1006.80,214748368.00,2.92 
378,43408,35.60,1007.00,214748368.00,1.25 
379,43520,35.50,1006.80,214748368.00,2.92 
380,43632,35.50,1006.80,214748368.00,2.92 
381,43744,35.60,1007.00,214748368.00,1.25 
382,43856,35.50,1006.80,214748368.00,2.92 
383,43968,35.50,1006.80,214748368.00,2.92 
384,44080,35.50,1006.80,214748368.00,2.92 
385,44192,35.60,1006.90,214748368.00,2.09 
386,44304,35.60,1006.80,214748368.00,2.92 
387,44416,35.60,1006.80,214748368.00,2.92 
388,44528,35.70,1007.00,214748368.00,1.25 
389,44640,35.60,1006.90,214748368.00,2.09 
390,44752,35.60,1006.80,214748368.00,2.92 
391,44864,35.70,1006.80,214748368.00,2.92 
392,44976,35.70,1006.90,214748368.00,2.09 
393,45088,35.70,1006.80,214748368.00,2.92 
394,45200,35.70,1006.80,214748368.00,2.92 
395,45312,35.80,1007.00,214748368.00,1.25 
396,45424,35.70,1006.80,214748368.00,2.92 
397,45536,35.70,1006.80,214748368.00,2.92 
398,45648,35.90,1007.00,214748368.00,1.25 
399,45760,35.80,1006.90,214748368.00,2.09 
400,45872,35.80,1006.80,214748368.00,2.92 
401,45984,35.80,1006.80,214748368.00,2.92 
402,46096,35.90,1006.90,214748368.00,2.09 
403,46208,35.90,1006.80,214748368.00,2.92 
404,46320,35.90,1006.80,214748368.00,2.92 
405,46432,36.00,1007.00,214748368.00,1.25 
406,46544,36.00,1006.90,214748368.00,2.09 
407,46656,35.90,1006.80,214748368.00,2.92 
408,46768,36.00,1006.90,214748368.00,2.09 
409,46880,36.10,1006.90,214748368.00,2.09 
410,46992,36.00,1006.80,214748368.00,2.92 
411,47104,36.00,1006.80,214748368.00,2.92 
412,47216,36.20,1007.00,214748368.00,1.25 
413,47328,36.10,1006.90,214748368.00,2.09 
414,47440,36.10,1006.80,214748368.00,2.92 
415,47552,36.20,1007.00,214748368.00,1.25 
416,47664,36.20,1006.90,214748368.00,2.09 
417,47776,36.20,1006.80,214748368.00,2.92 
418,47888,36.20,1006.80,214748368.00,2.92 
419,48000,36.30,1007.00,214748368.00,1.25 
420,48112,36.20,1006.80,214748368.00,2.92 
421,48224,36.20,1006.80,214748368.00,2.92 
422,48336,36.40,1007.00,214748368.00,1.25 
423,48448,36.30,1006.90,214748368.00,2.09 
424,48560,36.30,1006.80,214748368.00,2.92 
425,48672,36.30,1006.80,214748368.00,2.92 
426,48784,36.40,1006.90,214748368.00,2.09 
427,48896,36.30,1006.80,214748368.00,2.92 
428,49008,36.40,1006.80,214748368.00,2.92 
429,49120,36.50,1007.00,214748368.00,1.25 
430,49232,36.40,1006.90,214748368.00,2.09 
431,49344,36.40,1006.80,214748368.00,2.92 
432,49456,36.50,1006.80,214748368.00,2.92 
433,49568,36.50,1006.90,214748368.00,2.09 
434,49680,36.50,1006.80,214748368.00,2.92 
435,49792,36.50,1006.80,214748368.00,2.92 
436,49904,36.60,1007.00,214748368.00,1.25 
437,50016,36.50,1006.90,214748368.00,2.09 
438,50128,36.50,1006.80,214748368.00,2.92 
439,50240,36.70,1007.00,214748368.00,1.25 
440,50352,36.60,1006.90,214748368.00,2.09 
441,50464,36.60,1006.80,214748368.00,2.92 
442,50576,36.60,1006.80,214748368.00,2.92 
443,50688,36.70,1006.90,214748368.00,2.09 
444,50800,36.70,1006.80,214748368.00,2.92 
445,50912,36.70,1006.80,214748368.00,2.92 
446,51024,36.80,1007.00,214748368.00,1.25 
447,51136,36.80,1006.90,214748368.00,2.09 
448,51248,36.80,1006.80,214748368.00,2.92 
449,51360,36.80,1006.90,214748368.00,2.09 
450,51472,36.90,1006.90,214748368.00,2.09 
451,51584,36.80,1006.80,214748368.00,2.92 
452,51696,36.90,1006.90,214748368.00,2.09 
453,51808,37.00,1007.00,214748368.00,1.25 
454,51920,36.90,1006.90,214748368.00,2.09 
455,52032,36.90,1006.90,214748368.00,2.09 
456,52144,37.00,1007.00,214748368.00,1.25 
457,52256,37.00,1006.90,214748368.00,2.09 
458,52368,37.00,1006.80,214748368.00,2.92 
459,52480,37.00,1006.80,214748368.00,2.92 
460,52592,37.10,1006.90,214748368.00,2.09 
461,52704,37.10,1006.80,214748368.00,2.92 
462,52816,37.10,1006.80,214748368.00,2.92 
463,52928,37.20,1007.00,214748368.00,1.25 
464,53040,37.10,1006.90,214748368.00,2.09 
465,53152,37.10,1006.90,214748368.00,2.09 
466,53264,37.20,1006.90,214748368.00,2.09 
467,53376,37.20,1006.90,214748368.00,2.09 
468,53488,37.20,1006.90,214748368.00,2.09 
469,53600,37.20,1006.90,214748368.00,2.09 
470,53712,37.30,1007.00,214748368.00,1.25 
471,53824,37.30,1006.90,214748368.00,2.09 
472,53936,37.30,1006.90,214748368.00,2.09 
473,54048,37.40,1007.00,214748368.00,1.25 
474,54160,37.40,1007.00,214748368.00,1.25 
475,54272,37.30,1006.90,214748368.00,2.09 
476,54384,37.40,1006.80,214748368.00,2.92 
477,54496,37.50,1007.00,214748368.00,1.25 
478,54608,37.40,1006.80,214748368.00,2.92 
479,54720,37.40,1006.80,214748368.00,2.92 
480,54832,37.60,1007.00,214748368.00,1.25 
481,54944,37.50,1006.90,214748368.00,2.09 
482,55056,37.50,1006.80,214748368.00,2.92 
483,55168,37.60,1006.80,214748368.00,2.92 
484,55280,37.60,1006.90,214748368.00,2.09 
485,55392,37.60,1006.80,214748368.00,2.92 
486,55504,37.60,1006.90,214748368.00,2.09 
487,55616,37.70,1007.00,214748368.00,1.25 
488,55728,37.60,1006.80,214748368.00,2.92 
489,55840,37.60,1006.80,214748368.00,2.92 
490,55952,37.80,1007.00,214748368.00,1.25 
491,56064,37.70,1006.90,214748368.00,2.09 
492,56176,37.70,1006.90,214748368.00,2.09 
493,56288,37.80,1006.90,214748368.00,2.09 
494,56400,37.80,1007.00,214748368.00,1.25 
495,56512,37.80,1006.90,214748368.00,2.09 
496,56624,37.80,1006.80,214748368.00,2.92 
497,56736,37.90,1007.00,214748368.00,1.25 
498,56848,37.90,1006.90,214748368.00,2.09 
499,56960,37.90,1006.90,214748368.00,2.09 
500,57072,38.00,1007.00,214748368.00,1.25 
501,57184,38.00,1006.90,214748368.00,2.09 
502,57296,38.00,1006.80,214748368.00,2.92 
503,57408,38.00,1006.80,214748368.00,2.92 
504,57520,38.10,1007.00,214748368.00,1.25 
505,57632,38.00,1006.80,214748368.00,2.92 
506,57744,38.00,1006.90,214748368.00,2.09 
507,57856,38.20,1007.00,214748368.00,1.25 
508,57968,38.10,1006.90,214748368.00,2.09 
509,58080,38.10,1006.80,214748368.00,2.92 
510,58192,38.10,1006.80,214748368.00,2.92 
511,58304,38.20,1006.90,214748368.00,2.09 
512,58416,38.10,1006.80,214748368.00,2.92 
513,58528,38.10,1006.80,214748368.00,2.92 
514,58640,38.20,1007.00,214748368.00,1.25 
515,58752,38.20,1006.90,214748368.00,2.09 
516,58864,38.20,1006.90,214748368.00,2.09 
517,58976,38.30,1007.00,214748368.00,1.25 
518,59088,38.20,1006.90,214748368.00,2.09 
519,59200,38.20,1006.80,214748368.00,2.92 
520,59312,38.20,1006.80,214748368.00,2.92 
521,59424,38.30,1007.00,214748368.00,1.25 
522,59536,38.30,1006.90,214748368.00,2.09 
523,59648,38.30,1006.90,214748368.00,2.09 
524,59760,38.40,1007.10,214748368.00,0.41 
525,59872,38.30,1006.90,214748368.00,2.09 
526,59984,38.30,1006.90,214748368.00,2.09 
527,60096,38.50,1006.90,214748368.00,2.09 
528,60208,38.40,1007.00,214748368.00,1.25 
529,60320,38.40,1006.90,214748368.00,2.09 
530,60432,38.40,1006.90,214748368.00,2.09 
531,60544,38.60,1007.10,214748368.00,0.41 
532,60656,38.50,1006.90,214748368.00,2.09 
533,60768,38.50,1006.90,214748368.00,2.09 
534,60880,38.70,1007.10,214748368.00,0.41 
535,60992,38.60,1007.00,214748368.00,1.25 
536,61104,38.60,1006.90,214748368.00,2.09 
537,61216,38.60,1006.90,214748368.00,2.09 
538,61328,38.70,1007.00,214748368.00,1.25 
539,61440,38.70,1006.90,214748368.00,2.09 
540,61552,38.70,1006.90,214748368.00,2.09 
541,61664,38.80,1007.10,214748368.00,0.41 
542,61776,38.80,1006.90,214748368.00,2.09 
543,61888,38.80,1006.90,214748368.00,2.09 
544,62000,38.90,1007.10,214748368.00,0.41 
545,62112,38.90,1007.00,214748368.00,1.25 
546,62224,38.80,1006.90,214748368.00,2.09 
547,62336,38.90,1006.90,214748368.00,2.09 
548,62448,38.90,1007.00,214748368.00,1.25 
549,62560,38.90,1006.90,214748368.00,2.09 
550,62672,38.90,1006.90,214748368.00,2.09 
551,62784,39.00,1007.10,214748368.00,0.41 
552,62896,39.00,1006.90,214748368.00,2.09 
553,63008,38.90,1006.90,214748368.00,2.09 
554,63120,39.00,1006.90,214748368.00,2.09 
555,63232,39.00,1007.00,214748368.00,1.25 
556,63344,39.00,1006.90,214748368.00,2.09 
557,63456,39.00,1006.90,214748368.00,2.09 
558,63568,39.10,1007.10,214748368.00,0.41 
559,63680,39.10,1006.90,214748368.00,2.09 
560,63792,39.10,1006.90,214748368.00,2.09 
561,63904,39.20,1007.10,214748368.00,0.41 
562,64016,39.20,1007.00,214748368.00,1.25 
563,64128,39.20,1006.90,214748368.00,2.09 
564,64240,39.20,1006.90,214748368.00,2.09 
565,64352,39.30,1007.00,214748368.00,1.25 
566,64464,39.30,1006.90,214748368.00,2.09 
567,64576,39.30,1006.90,214748368.00,2.09 
568,64688,39.40,1007.10,214748368.00,0.41 
569,64800,39.40,1006.90,214748368.00,2.09 
570,64912,39.40,1006.90,214748368.00,2.09 
571,65024,39.50,1007.10,214748368.00,0.41 
572,65136,39.50,1007.00,214748368.00,1.25 
573,65248,39.40,1006.90,214748368.00,2.09 
574,65360,39.50,1006.90,214748368.00,2.09 
575,65472,39.60,1007.00,214748368.00,1.25 
576,65584,39.50,1006.90,214748368.00,2.09 
577,65696,39.50,1006.90,214748368.00,2.09 
578,65808,39.60,1007.10,214748368.00,0.41 
579,65920,39.60,1007.00,214748368.00,1.25 
580,66032,39.60,1006.90,214748368.00,2.09 
581,66144,39.70,1007.10,214748368.00,0.41 
582,66256,39.70,1007.00,214748368.00,1.25 
583,66368,39.60,1006.90,214748368.00,2.09 
584,66480,39.70,1006.90,214748368.00,2.09 
585,66592,39.80,1007.10,214748368.00,0.41 
586,66704,39.70,1006.90,214748368.00,2.09 
587,66816,39.70,1007.00,214748368.00,1.25 
588,66928,39.90,1007.10,214748368.00,0.41 
589,67040,39.80,1007.00,214748368.00,1.25 
590,67152,39.80,1006.90,214748368.00,2.09 
591,67264,39.80,1006.90,214748368.00,2.09 
592,67376,39.90,1007.10,214748368.00,0.41 
593,67488,39.80,1007.00,214748368.00,1.25 
594,67600,39.90,1006.90,214748368.00,2.09 
595,67712,40.00,1007.10,214748368.00,0.41 
596,67824,39.90,1006.90,214748368.00,2.09 
597,67936,39.90,1006.90,214748368.00,2.09 
598,68048,40.10,1007.10,214748368.00,0.41 
599,68160,40.00,1007.00,214748368.00,1.25 
600,68272,40.00,1006.90,214748368.00,2.09 
601,68384,40.00,1006.90,214748368.00,2.09 
602,68496,40.10,1007.10,214748368.00,0.41 
603,68608,40.10,1006.90,214748368.00,2.09 
604,68720,40.10,1007.00,214748368.00,1.25 
605,68832,40.20,1007.10,214748368.00,0.41 
606,68944,40.10,1006.90,214748368.00,2.09 
607,69056,40.20,1006.90,214748368.00,2.09 
608,69168,40.30,1007.10,214748368.00,0.41 
609,69280,40.20,1007.00,214748368.00,1.25 
610,69392,40.20,1006.90,214748368.00,2.09 
611,69504,40.20,1006.90,214748368.00,2.09 
612,69616,40.30,1007.10,214748368.00,0.41 
613,69728,40.20,1006.90,214748368.00,2.09 
614,69840,40.30,1006.90,214748368.00,2.09 
615,69952,40.40,1007.10,214748368.00,0.41 
616,70064,40.30,1007.00,214748368.00,1.25 
617,70176,40.30,1006.90,214748368.00,2.09 
618,70288,40.40,1007.10,214748368.00,0.41 
619,70400,40.40,1007.00,214748368.00,1.25 
620,70512,40.30,1006.90,214748368.00,2.09 
621,70624,40.30,1007.00,214748368.00,1.25 
622,70736,40.40,1007.10,214748368.00,0.41 
623,70848,40.40,1007.00,214748368.00,1.25 
624,70960,40.40,1007.00,214748368.00,1.25 
625,71072,40.50,1007.10,214748368.00,0.41 
626,71184,40.40,1007.00,214748368.00,1.25 
627,71296,40.40,1007.00,214748368.00,1.25 
628,71408,40.60,1007.20,214748368.00,-0.42 
629,71520,40.50,1007.00,214748368.00,1.25 
630,71632,40.50,1006.90,214748368.00,2.09 
631,71744,40.60,1007.00,214748368.00,1.25 
632,71856,40.70,1007.10,214748368.00,0.41 
633,71968,40.60,1006.90,214748368.00,2.09 
634,72080,40.60,1006.90,214748368.00,2.09 
635,72192,40.70,1007.10,214748368.00,0.41 
636,72304,40.70,1007.00,214748368.00,1.25 
637,72416,40.70,1006.90,214748368.00,2.09 
638,72528,40.80,1007.10,214748368.00,0.41 
639,72640,40.70,1007.00,214748368.00,1.25 
640,72752,40.70,1006.90,214748368.00,2.09 
641,72864,40.70,1006.90,214748368.00,2.09 
642,72976,40.80,1007.10,214748368.00,0.41 
643,73088,40.70,1006.90,214748368.00,2.09 
644,73200,40.70,1006.90,214748368.00,2.09 
645,73312,40.90,1007.10,214748368.00,0.41 
646,73424,40.80,1007.00,214748368.00,1.25 
647,73536,40.80,1006.90,214748368.00,2.09 
648,73648,40.90,1007.10,214748368.00,0.41 
649,73760,40.80,1007.00,214748368.00,1.25 
650,73872,40.80,1007.00,214748368.00,1.25 
651,73984,40.80,1007.00,214748368.00,1.25 
652,74096,40.90,1007.10,214748368.00,0.41 
653,74208,40.80,1007.00,214748368.00,1.25 
654,74320,40.80,1007.00,214748368.00,1.25 
655,74432,41.00,1007.10,214748368.00,0.41 
656,74544,40.90,1007.00,214748368.00,1.25 
657,74656,40.90,1006.90,214748368.00,2.09 
658,74768,41.00,1006.90,214748368.00,2.09 
659,74880,41.00,1007.00,214748368.00,1.25 
660,74992,40.90,1007.00,214748368.00,1.25 
661,75104,40.90,1007.00,214748368.00,1.25 
662,75216,41.00,1007.10,214748368.00,0.41 
663,75328,41.00,1007.00,214748368.00,1.25 
664,75440,41.00,1007.00,214748368.00,1.25 
665,75552,41.10,1007.10,214748368.00,0.41 
666,75664,41.00,1007.10,214748368.00,0.41 
667,75776,41.00,1007.00,214748368.00,1.25 
668,75888,41.00,1007.00,214748368.00,1.25 
669,76000,41.10,1007.10,214748368.00,0.41 
670,76112,41.10,1007.00,214748368.00,1.25 
671,76224,41.10,1007.00,214748368.00,1.25 
672,76336,41.20,1007.20,214748368.00,-0.42 
673,76448,41.10,1007.00,214748368.00,1.25 
674,76560,41.20,1007.00,214748368.00,1.25 
675,76672,41.30,1007.20,214748368.00,-0.42 
676,76784,41.20,1007.00,214748368.00,1.25 
677,76896,41.20,1006.90,214748368.00,2.09 
